"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      9.42
"Instparm: V",    -12.57
"Instparm: W",     22.76
"Instparm: X",      0.66
"Instparm: Y",      2.50
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Source","?"
"Samparm: InstrName",
"Samparm: Scale",    100.00
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
95.83,326.278,0.00306487,326.639,1,6.05398
95.84,373.004,0.00268093,369.002,1,6.05445
95.85,407.925,0.00245143,413.963,1,6.05493
95.86,470.921,0.0021235,460.46,1,6.05541
95.87,472.89,0.00211466,506.945,1,6.05588
95.88,593,0.00168634,551.305,1,6.05636
95.89,544,0.00183824,590.887,1,6.05684
95.9,649.395,0.00153989,622.698,1,6.05731
95.91,572,0.00174825,643.852,1,6.05779
95.92,664.385,0.00150515,652.192,1,6.05827
95.93,610,0.00163934,646.878,1,6.05874
95.94,638,0.0015674,628.636,1,6.05922
95.95,552,0.00181159,599.548,1,6.0597
95.96,567.979,0.00176063,562.489,1,6.06017
95.97,494,0.00202429,520.498,1,6.06065
95.98,490.617,0.00203825,476.308,1,6.06113
95.99,391.267,0.0025558,432.134,1,6.0616
96,397.262,0.00251723,389.631,1,6.06208
96.01,349.947,0.00285757,349.974,1,6.06256
96.02,321,0.00311526,313.949,1,6.06303
96.03,279.112,0.00358279,282.056,1,6.06351
96.04,261,0.00383142,254.575,1,6.06398
96.05,229,0.00436681,231.63,1,6.06446
96.06,220,0.00454545,213.23,1,6.06494
96.07,182.61,0.00547614,199.305,1,6.06541
96.08,196,0.00510204,189.728,1,6.06589
96.09,166,0.0060241,184.337,1,6.06636
96.1,189,0.00529101,182.947,1,6.06684
96.11,163,0.00613497,185.354,1,6.06732
96.12,194,0.00515464,191.336,1,6.06779
96.13,199,0.00502513,200.643,1,6.06827
96.14,227,0.00440529,212.983,1,6.06874
96.15,204.989,0.0048783,227.995,1,6.06922
96.16,267,0.00374532,245.218,1,6.06969
96.17,250.091,0.00399854,264.046,1,6.07017
96.18,303,0.00330033,283.67,1,6.07065
96.19,300,0.00333333,303.038,1,6.07112
96.2,326,0.00306748,320.834,1,6.0716
96.21,312.067,0.00320444,335.534,1,6.07207
96.22,384.204,0.00260278,345.602,1,6.07255
96.23,346,0.00289017,349.751,1,6.07302
96.24,363.537,0.00275075,347.269,1,6.0735
96.25,325.43,0.00307286,338.215,1,6.07397
96.26,341,0.00293255,323.392,1,6.07445
96.27,285,0.00350877,304.112,1,6.07492
96.28,289,0.00346021,281.87,1,6.0754
96.29,255,0.00392157,258.081,1,6.07587
96.3,241,0.00414938,233.917,1,6.07635
96.31,192,0.00520833,210.27,1,6.07682
96.32,191,0.0052356,187.767,1,6.0773
96.33,134,0.00746269,166.818,1,6.07777
96.34,160.329,0.00623717,147.665,1,6.07825
96.35,130,0.00769231,130.421,1,6.07872
96.36,125.202,0.00798712,115.101,1,6.0792
96.37,98,0.0102041,101.657,1,6.07967
96.38,91.9567,0.0108747,89.9783,1,6.08015
96.39,63,0.015873,79.922,1,6.08062
96.4,76.6477,0.0130467,71.3239,1,6.0811
96.41,52,0.0192308,64.0107,1,6.08157
96.42,74.6194,0.0134013,57.8097,1,6.08204
96.43,48.1125,0.0207846,52.5562,1,6.08252
96.44,60,0.0166667,48.0991,1,6.08299
96.45,42,0.0238095,44.2989,1,6.08347
96.46,50,0.02,41.0485,1,6.08394
96.47,35,0.0285714,38.2445,1,6.08442
96.48,36,0.0277778,35.8053,1,6.08489
96.49,25.3283,0.0394816,33.6641,1,6.08536
96.5,36.5353,0.0273708,31.7677,1,6.08584
96.51,29.1467,0.0343092,30.0734,1,6.08631
96.52,30,0.0333333,28.5477,1,6.08679
96.53,27,0.037037,27.1643,1,6.08726
96.54,29.8045,0.0335519,25.9023,1,6.08773
96.55,23,0.0434783,24.7451,1,6.08821
96.56,27,0.037037,23.6795,1,6.08868
96.57,22.3894,0.044664,22.6947,1,6.08915
96.58,26,0.0384615,21.7818,1,6.08963
96.59,16.8667,0.0592885,20.9333,1,6.0901
96.6,27,0.037037,20.1407,1,6.09058
96.61,16,0.0625,19.4031,1,6.09105
96.62,20,0.05,18.7135,1,6.09152
96.63,12,0.0833333,18.0676,1,6.092
96.64,18,0.0555556,17.4619,1,6.09247
96.65,7.7862,0.128432,16.8931,1,6.09294
96.66,16.7163,0.0598217,16.3582,1,6.09342
96.67,14,0.0714286,15.8545,1,6.09389
96.68,15.7648,0.0634326,15.3824,1,6.09436
96.69,9,0.111111,14.9344,1,6.09484
96.7,18.0224,0.0554865,14.5112,1,6.09531
96.71,11.2221,0.0891098,14.1111,1,6.09578
96.72,15.4647,0.0646634,13.7323,1,6.09626
96.73,12.7472,0.0784484,13.3736,1,6.09673
96.74,18,0.0555556,13.0335,1,6.0972
96.75,9.4217,0.106138,12.7108,1,6.09767
96.76,18,0.0555556,12.4045,1,6.09815
96.77,12,0.0833333,12.1134,1,6.09862
96.78,13.6732,0.0731357,11.8366,1,6.09909
96.79,9.1466,0.10933,11.5733,1,6.09956
96.8,12,0.0833333,11.3227,1,6.10004
96.81,10.1679,0.0983483,11.084,1,6.10051
96.82,15.7131,0.0636413,10.8565,1,6.10098
96.83,8,0.125,10.6397,1,6.10146
96.84,11.8659,0.0842751,10.433,1,6.10193
96.85,7,0.142857,10.2357,1,6.1024
96.86,12,0.0833333,10.0475,1,6.10287
96.87,7.73556,0.129273,9.86778,1,6.10334
96.88,14.3925,0.0694809,9.69623,1,6.10382
96.89,7.06479,0.141547,9.5324,1,6.10429
96.9,9.75185,0.102545,9.37592,1,6.10476
96.91,6.45294,0.154968,9.22647,1,6.10523
96.92,10,0.1,9.0837,1,6.10571
96.93,8,0.125,8.94734,1,6.10618
96.94,11.6342,0.0859537,8.81709,1,6.10665
96.95,8,0.125,8.6927,1,6.10712
96.96,9.14785,0.109315,8.57392,1,6.10759
96.97,6,0.166667,8.46055,1,6.10807
96.98,10,0.1,8.35236,1,6.10854
96.99,7.49831,0.133363,8.24915,1,6.10901
97,10,0.1,8.15076,1,6.10948
97.01,8,0.125,8.05701,1,6.10995
97.02,8,0.125,7.96775,1,6.11042
97.03,7.76564,0.128772,7.88282,1,6.1109
97.04,13.6042,0.0735067,7.8021,1,6.11137
97.05,7.4509,0.134212,7.72545,1,6.11184
97.06,12,0.0833333,7.65277,1,6.11231
97.07,3.1679,0.315667,7.58395,1,6.11278
97.08,10,0.1,7.51889,1,6.11325
97.09,5,0.2,7.45749,1,6.11372
97.1,8.79937,0.113644,7.39969,1,6.1142
97.11,4,0.25,7.3454,1,6.11467
97.12,8.5891,0.116427,7.29455,1,6.11514
97.13,1.49419,0.669258,7.2471,1,6.11561
97.14,7.40595,0.135027,7.20298,1,6.11608
97.15,6,0.166667,7.16215,1,6.11655
97.16,11.2491,0.0888958,7.12457,1,6.11702
97.17,2.18041,0.45863,7.0902,1,6.11749
97.18,9.11807,0.109672,7.05903,1,6.11796
97.19,6.06207,0.16496,7.03104,1,6.11843
97.2,9.01239,0.110958,7.0062,1,6.11891
97.21,5,0.2,6.98451,1,6.11938
97.22,10,0.1,6.96597,1,6.11985
97.23,6.9012,0.144902,6.9506,1,6.12032
97.24,8,0.125,6.93839,1,6.12079
97.25,6.85876,0.145799,6.92938,1,6.12126
97.26,9.84716,0.101552,6.92358,1,6.12173
97.27,4,0.25,6.92104,1,6.1222
97.28,15,0.0666667,6.92179,1,6.12267
97.29,0.851758,1.17404,6.92588,1,6.12314
97.3,8,0.125,6.93337,1,6.12361
97.31,4.88866,0.204555,6.94433,1,6.12408
97.32,10.9177,0.0915947,6.95883,1,6.12455
97.33,3.95391,0.252914,6.97695,1,6.12502
97.34,9.99759,0.100024,6.9988,1,6.12549
97.35,4,0.25,7.02447,1,6.12596
97.36,9,0.111111,7.05407,1,6.12643
97.37,6.1755,0.16193,7.08775,1,6.1269
97.38,8,0.125,7.12564,1,6.12737
97.39,2.33577,0.428124,7.16789,1,6.12784
97.4,11.4293,0.0874941,7.21467,1,6.12831
97.41,4,0.25,7.26618,1,6.12878
97.42,9,0.111111,7.3226,1,6.12925
97.43,5,0.2,7.38418,1,6.12972
97.44,7.9023,0.126546,7.45115,1,6.13019
97.45,7,0.142857,7.52377,1,6.13066
97.46,8.20469,0.121882,7.60234,1,6.13113
97.47,7,0.142857,7.68718,1,6.1316
97.48,10.5573,0.0947215,7.77863,1,6.13207
97.49,5.75415,0.173788,7.87708,1,6.13254
97.5,10,0.1,7.98293,1,6.13301
97.51,2.19332,0.45593,8.09666,1,6.13348
97.52,12.4375,0.0804019,8.21876,1,6.13395
97.53,6,0.166667,8.34977,1,6.13442
97.54,12,0.0833333,8.49032,1,6.13488
97.55,8,0.125,8.64106,1,6.13535
97.56,9,0.111111,8.80274,1,6.13582
97.57,7.95234,0.125749,8.97617,1,6.13629
97.58,10,0.1,9.16225,1,6.13676
97.59,7.72399,0.129467,9.36199,1,6.13723
97.6,11.1531,0.0896615,9.57653,1,6.1377
97.61,8.61423,0.116087,9.80711,1,6.13817
97.62,12,0.0833333,10.0552,1,6.13864
97.63,8,0.125,10.3224,1,6.13911
97.64,12.2211,0.0818257,10.6106,1,6.13957
97.65,7,0.142857,10.9219,1,6.14004
97.66,12.5181,0.0798845,11.259,1,6.14051
97.67,7.24999,0.137931,11.625,1,6.14098
97.68,13,0.0769231,12.0235,1,6.14145
97.69,8.91845,0.112127,12.4592,1,6.14192
97.7,16.8754,0.0592577,12.9377,1,6.14239
97.71,10,0.1,13.4661,1,6.14285
97.72,17,0.0588235,14.0531,1,6.14332
97.73,11.4193,0.0875712,14.7096,1,6.14379
97.74,16,0.0625,15.4494,1,6.14426
97.75,15.5782,0.0641924,16.2891,1,6.14473
97.76,20.4979,0.0487855,17.2489,1,6.14519
97.77,15.7065,0.0636679,18.3533,1,6.14566
97.78,26,0.0384615,19.6305,1,6.14613
97.79,21,0.047619,21.1136,1,6.1466
97.8,25.6784,0.0389432,22.8392,1,6.14707
97.81,16,0.0625,24.8476,1,6.14754
97.82,29.3625,0.0340571,27.1812,1,6.148
97.83,29,0.0344828,29.8836,1,6.14847
97.84,43.9937,0.0227305,32.9968,1,6.14894
97.85,30.1196,0.033201,36.5598,1,6.14941
97.86,47,0.0212766,40.6049,1,6.14987
97.87,36,0.0277778,45.1552,1,6.15034
97.88,61,0.0163934,50.2203,1,6.15081
97.89,48.5835,0.0205831,55.7917,1,6.15128
97.9,64.674,0.0154622,61.837,1,6.15174
97.91,66.583,0.0150188,68.2915,1,6.15221
97.92,81,0.0123457,75.0485,1,6.15268
97.93,57.8986,0.0172716,81.9493,1,6.15315
97.94,96.5527,0.010357,88.7763,1,6.15361
97.95,93.5185,0.0106931,95.2593,1,6.15408
97.96,133.203,0.00750734,101.101,1,6.15455
97.97,92.0674,0.0108616,106.034,1,6.15502
97.98,124,0.00806452,109.885,1,6.15548
97.99,111,0.00900901,112.645,1,6.15595
98,115.976,0.0086225,114.488,1,6.15642
98.01,97.4782,0.0102587,115.739,1,6.15688
98.02,130.618,0.00765589,116.809,1,6.15735
98.03,116,0.00862069,118.115,1,6.15782
98.04,136,0.00735294,120.021,1,6.15828
98.05,116,0.00862069,122.806,1,6.15875
98.06,140,0.00714286,126.651,1,6.15922
98.07,130,0.00769231,131.635,1,6.15968
98.08,141.46,0.00706912,137.73,1,6.16015
98.09,140,0.00714286,144.795,1,6.16062
98.1,161,0.00621118,152.564,1,6.16108
98.11,149,0.00671141,160.626,1,6.16155
98.12,179.864,0.00555977,168.432,1,6.16202
98.13,174.622,0.00572667,175.311,1,6.16248
98.14,189.099,0.00528822,180.55,1,6.16295
98.15,174.031,0.0057461,183.516,1,6.16342
98.16,185.6,0.00538792,183.8,1,6.16388
98.17,177.66,0.00562873,181.33,1,6.16435
98.18,190.761,0.00524215,176.381,1,6.16482
98.19,138,0.00724638,169.494,1,6.16528
98.2,168,0.00595238,161.339,1,6.16575
98.21,152.144,0.00657272,152.572,1,6.16621
98.22,144.506,0.00692013,143.753,1,6.16668
98.23,132,0.00757576,135.303,1,6.16715
98.24,139,0.00719424,127.501,1,6.16761
98.25,108,0.00925926,120.498,1,6.16808
98.26,123,0.00813008,114.333,1,6.16854
98.27,107.903,0.00926756,108.952,1,6.16901
98.28,119.464,0.00837073,104.232,1,6.16948
98.29,98,0.0102041,100.013,1,6.16994
98.3,114,0.00877193,96.1379,1,6.17041
98.31,87.9961,0.0113641,92.498,1,6.17087
98.32,90,0.0111111,89.0612,1,6.17134
98.33,69,0.0144928,85.8762,1,6.1718
98.34,102.102,0.00979414,83.0509,1,6.17227
98.35,74.4348,0.0134346,80.7174,1,6.17273
98.36,84,0.0119048,78.9996,1,6.1732
98.37,77.9846,0.012823,77.9923,1,6.17366
98.38,88.502,0.0112992,77.751,1,6.17413
98.39,74.5778,0.0134088,78.2889,1,6.1746
98.4,80,0.0125,79.5752,1,6.17506
98.41,78,0.0128205,81.532,1,6.17553
98.42,85,0.0117647,84.0287,1,6.17599
98.43,77,0.012987,86.873,1,6.17646
98.44,95,0.0105263,89.8046,1,6.17692
98.45,79.9946,0.0125008,92.4973,1,6.17739
98.46,96.1598,0.0103994,94.5799,1,6.17785
98.47,89.3656,0.01119,95.6828,1,6.17832
98.48,97.0142,0.0103078,95.5071,1,6.17878
98.49,92,0.0108696,93.8937,1,6.17924
98.5,91,0.010989,90.8618,1,6.17971
98.51,84.1943,0.0118773,86.5971,1,6.18017
98.52,96,0.0104167,81.395,1,6.18064
98.53,70.1781,0.0142495,75.5891,1,6.1811
98.54,74,0.0135135,69.4921,1,6.18157
98.55,62,0.016129,63.3631,1,6.18203
98.56,61,0.0163934,57.3981,1,6.1825
98.57,45.469,0.021993,51.7345,1,6.18296
98.58,47.9232,0.0208667,46.4616,1,6.18343
98.59,38,0.0263158,41.6314,1,6.18389
98.6,39.5347,0.0252942,37.2674,1,6.18435
98.61,31,0.0322581,33.3718,1,6.18482
98.62,37,0.027027,29.931,1,6.18528
98.63,26.8389,0.0372593,26.9195,1,6.18575
98.64,27.608,0.0362214,24.304,1,6.18621
98.65,17.0928,0.0585043,22.0464,1,6.18667
98.66,21,0.047619,20.1062,1,6.18714
98.67,18,0.0555556,18.4429,1,6.1876
98.68,24,0.0416667,17.0177,1,6.18807
98.69,11,0.0909091,15.7946,1,6.18853
98.7,20.4821,0.0488232,14.741,1,6.18899
98.71,13,0.0769231,13.8288,1,6.18946
98.72,21,0.047619,13.0336,1,6.18992
98.73,10,0.1,12.335,1,6.19038
98.74,13,0.0769231,11.7163,1,6.19085
98.75,9,0.111111,11.1638,1,6.19131
98.76,14.333,0.0697693,10.6665,1,6.19178
98.77,9,0.111111,10.2156,1,6.19224
98.78,15.6081,0.0640694,9.80404,1,6.1927
98.79,8,0.125,9.42634,1,6.19317
98.8,11,0.0909091,9.07798,1,6.19363
98.81,8,0.125,8.75535,1,6.19409
98.82,14,0.0714286,8.45551,1,6.19455
98.83,2.35201,0.425168,8.176,1,6.19502
98.84,12.8296,0.0779448,7.91479,1,6.19548
98.85,5.34026,0.187257,7.67013,1,6.19594
98.86,8.88101,0.1126,7.44051,1,6.19641
98.87,7,0.142857,7.22462,1,6.19687
98.88,11,0.0909091,7.02131,1,6.19733
98.89,6.65911,0.15017,6.82956,1,6.1978
98.9,12,0.0833333,6.64844,1,6.19826
98.91,6,0.166667,6.47716,1,6.19872
98.92,8,0.125,6.31495,1,6.19918
98.93,5,0.2,6.16116,1,6.19965
98.94,10,0.1,6.01519,1,6.20011
98.95,3.75294,0.266458,5.87647,1,6.20057
98.96,6,0.166667,5.74452,1,6.20103
98.97,1.23772,0.807935,5.61886,1,6.2015
98.98,6.99818,0.142894,5.49909,1,6.20196
98.99,4.76965,0.209659,5.38482,1,6.20242
99,12,0.0833333,5.2757,1,6.20288
99.01,2,0.5,5.17141,1,6.20335
99.02,7.14329,0.139992,5.07164,1,6.20381
99.03,4,0.25,4.97613,1,6.20427
99.04,7.76925,0.128713,4.88462,1,6.20473
99.05,4,0.25,4.79688,1,6.2052
99.06,5,0.2,4.71269,1,6.20566
99.07,4.26369,0.234539,4.63185,1,6.20612
99.08,5,0.2,4.55417,1,6.20658
99.09,4,0.25,4.47948,1,6.20704
99.1,5.81523,0.171962,4.40762,1,6.20751
99.11,2,0.5,4.33843,1,6.20797
99.12,6.54358,0.152821,4.27179,1,6.20843
99.13,2.41511,0.414059,4.20756,1,6.20889
99.14,5,0.2,4.14561,1,6.20935
99.15,4,0.25,4.08583,1,6.20981
99.16,4.05624,0.246534,4.02812,1,6.21028
99.17,3,0.333333,3.97237,1,6.21074
99.18,7,0.142857,3.91849,1,6.2112
99.19,0,1,3.8664,1,6.21166
99.2,4.63201,0.215889,3.81601,1,6.21212
99.21,2,0.5,3.76723,1,6.21258
99.22,5.44002,0.183823,3.72001,1,6.21304
99.23,2,0.5,3.67426,1,6.21351
99.24,5,0.2,3.62993,1,6.21397
99.25,2,0.5,3.58695,1,6.21443
99.26,4.09053,0.244467,3.54527,1,6.21489
99.27,2,0.5,3.50482,1,6.21535
99.28,4.93112,0.202794,3.46556,1,6.21581
99.29,3,0.333333,3.42744,1,6.21627
99.3,7,0.142857,3.39041,1,6.21673
99.31,2.70885,0.36916,3.35443,1,6.21719
99.32,4,0.25,3.31945,1,6.21765
99.33,3,0.333333,3.28544,1,6.21811
99.34,5.5047,0.181663,3.25235,1,6.21858
99.35,-1.55968,1,3.22016,1,6.21904
99.36,3.37765,0.296063,3.18883,1,6.2195
99.37,2.31664,0.43166,3.15832,1,6.21996
99.38,4.25721,0.234895,3.12861,1,6.22042
99.39,1,1,3.09966,1,6.22088
99.4,3.1429,0.318177,3.07145,1,6.22134
99.41,0.0879058,11.3758,3.04395,1,6.2218
99.42,5,0.2,3.01714,1,6.22226
99.43,-0.0180212,1,2.99099,1,6.22272
99.44,3.93095,0.254391,2.96548,1,6.22318
99.45,-0.11884,1,2.94058,1,6.22364
99.46,4.83256,0.20693,2.91628,1,6.2241
99.47,-0.214895,1,2.89255,1,6.22456
99.48,3,0.333333,2.86938,1,6.22502
99.49,2.69349,0.371265,2.84675,1,6.22548
99.5,4.64927,0.215088,2.82463,1,6.22594
99.51,2,0.5,2.80302,1,6.2264
99.52,3,0.333333,2.7819,1,6.22686
99.53,2,0.5,2.76124,1,6.22732
99.54,5,0.2,2.74104,1,6.22778
99.55,2,0.5,2.72128,1,6.22824
99.56,3.40391,0.29378,2.70195,1,6.2287
99.57,2.36608,0.422641,2.68304,1,6.22916
99.58,3,0.333333,2.66452,1,6.22962
99.59,1,1,2.6464,1,6.23008
99.6,4,0.25,2.62866,1,6.23054
99.61,0,1,2.61128,1,6.231
99.62,3.18851,0.313626,2.59425,1,6.23146
99.63,2,0.5,2.57758,1,6.23192
99.64,4,0.25,2.56124,1,6.23238
99.65,0,1,2.54522,1,6.23283
99.66,4,0.25,2.52952,1,6.23329
99.67,2.02826,0.493033,2.51413,1,6.23375
99.68,3,0.333333,2.49904,1,6.23421
99.69,1.96848,0.508007,2.48424,1,6.23467
99.7,4,0.25,2.46972,1,6.23513
99.71,-0.0890418,1,2.45548,1,6.23559
99.72,2.88301,0.34686,2.4415,1,6.23605
99.73,1,1,2.42779,1,6.23651
99.74,4,0.25,2.41433,1,6.23697
99.75,2,0.5,2.40112,1,6.23742
99.76,3.77629,0.26481,2.38814,1,6.23788
99.77,1,1,2.3754,1,6.23834
99.78,2.72579,0.366866,2.36289,1,6.2388
99.79,1,1,2.35061,1,6.23926
99.8,3.67707,0.271956,2.33853,1,6.23972
99.81,1.65335,0.604833,2.32667,1,6.24018
99.82,3.63004,0.275479,2.31502,1,6.24064
99.83,0.607135,1.64708,2.30357,1,6.24109
99.84,4,0.25,2.29231,1,6.24155
99.85,2,0.5,2.28124,1,6.24201
99.86,2.54073,0.393588,2.27037,1,6.24247
99.87,2,0.5,2.25967,1,6.24293
99.88,3.4983,0.285853,2.24915,1,6.24338
99.89,1.4776,0.676772,2.2388,1,6.24384
99.9,4,0.25,2.22862,1,6.2443
99.91,0.437227,2.28714,2.21861,1,6.24476
99.92,3.41753,0.292609,2.20876,1,6.24522
99.93,1.39814,0.715234,2.19907,1,6.24567
99.94,4.37907,0.228359,2.18953,1,6.24613
99.95,1.3603,0.735134,2.18015,1,6.24659
99.96,2.34182,0.427019,2.17091,1,6.24705
99.97,1,1,2.16181,1,6.24751
99.98,3,0.333333,2.15286,1,6.24796
99.99,1.28808,0.776347,2.14404,1,6.24842
100,2.27072,0.440389,2.13536,1,6.24888
100.01,-0.74638,1,2.12681,1,6.24934
100.02,2.23678,0.447072,2.11839,1,6.24979
100.03,2,0.5,2.11009,1,6.25025
100.04,2.20385,0.453752,2.10192,1,6.25071
100.05,2,0.5,2.09387,1,6.25117
100.06,4,0.25,2.08594,1,6.25162
100.07,1,1,2.07812,1,6.25208
100.08,3.14084,0.318386,2.07042,1,6.25254
100.09,1.12566,0.888368,2.06283,1,6.253
100.1,3,0.333333,2.05535,1,6.25345
100.11,2,0.5,2.04797,1,6.25391
100.12,2.0814,0.480446,2.0407,1,6.25437
100.13,1,1,2.03353,1,6.25482
100.14,3.05292,0.327555,2.02646,1,6.25528
100.15,1,1,2.01949,1,6.25574
100.16,5,0.2,2.01262,1,6.25619
100.17,0.0116736,85.6637,2.00584,1,6.25665
100.18,2.9983,0.333522,1.99915,1,6.25711
100.19,1,1,1.99255,1,6.25756
100.2,2,0.5,1.98605,1,6.25802
100.21,1,1,1.97963,1,6.25848
100.22,3,0.333333,1.97329,1,6.25893
100.23,-0.0659118,1,1.96704,1,6.25939
100.24,2.92175,0.34226,1.96088,1,6.25985
100.25,0.909582,1.09941,1.95479,1,6.2603
100.26,2,0.5,1.94878,1,6.26076
100.27,1,1,1.94286,1,6.26122
100.28,2.87401,0.347946,1.937,1,6.26167
100.29,1,1,1.93123,1,6.26213
100.3,4,0.25,1.92553,1,6.26259
100.31,1.83979,0.54354,1.9199,1,6.26304
100.32,2.82867,0.353523,1.91434,1,6.2635
100.33,1,1,1.90885,1,6.26395
100.34,2,0.5,1.90343,1,6.26441
100.35,1.79615,0.556746,1.89808,1,6.26487
100.36,2,0.5,1.89279,1,6.26532
100.37,-0.224861,1,1.88757,1,6.26578
100.38,2.76483,0.361686,1.88241,1,6.26623
100.39,1.75464,0.569918,1.87732,1,6.26669
100.4,2,0.5,1.87229,1,6.26714
100.41,1,1,1.86732,1,6.2676
100.42,2,0.5,1.86241,1,6.26806
100.43,0,1,1.85755,1,6.26851
100.44,2,0.5,1.85276,1,6.26897
100.45,1.69605,0.589607,1.84802,1,6.26942
100.46,3.68668,0.271247,1.84334,1,6.26988
100.47,1,1,1.83872,1,6.27033
100.48,3,0.333333,1.83414,1,6.27079
100.49,1.65925,0.602682,1.82962,1,6.27124
100.5,2.65032,0.377313,1.82516,1,6.2717
100.51,-1.35851,1,1.82074,1,6.27215
100.52,2.63276,0.37983,1.81638,1,6.27261
100.53,0,1,1.81207,1,6.27306
100.54,3.6156,0.276579,1.8078,1,6.27352
100.55,1,1,1.80359,1,6.27397
100.56,2,0.5,1.79942,1,6.27443
100.57,1,1,1.7953,1,6.27488
100.58,2.58244,0.387231,1.79122,1,6.27534
100.59,0.57438,1.74101,1.78719,1,6.27579
100.6,2.56641,0.389649,1.7832,1,6.27625
100.61,0.558528,1.79042,1.77926,1,6.2767
100.62,2,0.5,1.77537,1,6.27716
100.63,1,1,1.77151,1,6.27761
100.64,3,0.333333,1.7677,1,6.27807
100.65,0.527857,1.89445,1.76393,1,6.27852
100.66,2,0.5,1.7602,1,6.27898
100.67,1,1,1.75651,1,6.27943
100.68,3.50572,0.285248,1.75286,1,6.27988
100.69,1,1,1.74925,1,6.28034
100.7,2,0.5,1.74568,1,6.28079
100.71,1,1,1.74214,1,6.28125
100.72,3,0.333333,1.73865,1,6.2817
100.73,1,1,1.73519,1,6.28216
100.74,2,0.5,1.73177,1,6.28261
100.75,1,1,1.72838,1,6.28306
100.76,3,0.333333,1.72503,1,6.28352
100.77,0,1,1.72171,1,6.28397
100.78,3,0.333333,1.71843,1,6.28443
100.79,0.430363,2.32362,1.71518,1,6.28488
100.8,2.42394,0.412552,1.71197,1,6.28533
100.81,1,1,1.70879,1,6.28579
100.82,2,0.5,1.70564,1,6.28624
100.83,1.40504,0.711721,1.70252,1,6.28669
100.84,3,0.333333,1.69944,1,6.28715
100.85,1,1,1.69639,1,6.2876
100.86,2.38673,0.418984,1.69336,1,6.28805
100.87,1,1,1.69037,1,6.28851
100.88,2.37482,0.421084,1.68741,1,6.28896
100.89,1.36896,0.730482,1.68448,1,6.28941
100.9,2,0.5,1.68158,1,6.28987
100.91,1,1,1.6787,1,6.29032
100.92,2.35172,0.42522,1.67586,1,6.29077
100.93,1,1,1.67304,1,6.29123
100.94,3,0.333333,1.67026,1,6.29168
100.95,1,1,1.6675,1,6.29213
100.96,2.32953,0.429272,1.66476,1,6.29259
100.97,0,1,1.66206,1,6.29304
100.98,2.31876,0.431266,1.65938,1,6.29349
100.99,0,1,1.65672,1,6.29395
101,2,0.5,1.6541,1,6.2944
101.01,0,1,1.6515,1,6.29485
101.02,2,0.5,1.64892,1,6.2953
101.03,1,1,1.64637,1,6.29576
101.04,3.28768,0.304166,1.64384,1,6.29621
101.05,1.28268,0.77962,1.64134,1,6.29666
101.06,2,0.5,1.63886,1,6.29711
101.07,1.27281,0.785662,1.63641,1,6.29757
101.08,2,0.5,1.63398,1,6.29802
101.09,1,1,1.63157,1,6.29847
101.1,3.25837,0.306902,1.62918,1,6.29892
101.11,0.253645,3.94252,1.62682,1,6.29938
101.12,3.24897,0.30779,1.62448,1,6.29983
101.13,1.06592,0.938161,1.53296,1,6.30028
101.14,2,0.5,1.53083,1,6.30073
101.15,1.05746,0.945663,1.52873,1,6.30118
101.16,2,0.5,1.52665,1,6.30164
101.17,1.04917,0.953133,1.52459,1,6.30209
101.18,2,0.5,1.52254,1,6.30254
101.19,1,1,1.52052,1,6.30299
101.2,2.03705,0.490906,1.51852,1,6.30344
101.21,1,1,1.51654,1,6.3039
101.22,3.02917,0.330124,1.51458,1,6.30435
101.23,1.02528,0.97534,1.51264,1,6.3048
101.24,2,0.5,1.51072,1,6.30525
101.25,0,1,1.50882,1,6.3057
101.26,3.01387,0.3318,1.50693,1,6.30615
101.27,1,1,1.50507,1,6.30661
101.28,3,0.333333,1.50322,1,6.30706
101.29,1,1,1.50139,1,6.30751
101.3,2.99917,0.333426,1.49958,1,6.30796
101.31,-0.00441955,1,1.49779,1,6.30841
101.32,1.99203,0.502,1.49602,1,6.30886
101.33,0,1,1.49426,1,6.30931
101.34,6,0.166667,1.49252,1,6.30977
101.35,0.981594,1.01875,1.4908,1,6.31022
101.36,1.97818,0.505514,1.48909,1,6.31067
101.37,-3.02519,1,1.4874,1,6.31112
101.38,2.97146,0.336534,1.48573,1,6.31157
101.39,1,1,1.48408,1,6.31202
101.4,1.96488,0.508938,1.48244,1,6.31247
101.41,0.961633,1.0399,1.48082,1,6.31292
