lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma_sample,sigma_exp[1],sigma_exp[2],phase_mu[1],phase_mu[2],group_effect[1],group_effect[2],group_effect[3],group_effect[4],group_effect[5],group_effect[6],group_effect[7]
442.018,0.947837,0.0990316,4.0,31.0,0.0,-433.814,0.0127308,0.00310082,0.0194303,0.12707,0.365243,-0.025603,-0.0166552,-0.0144772,-0.0117047,-0.00186024,0.0056671,-0.00577387
443.548,0.964503,0.0990316,4.0,15.0,0.0,-439.834,0.0105809,0.00293861,0.0169317,0.125768,0.36299,-0.0236725,-0.0160302,-0.0130525,-0.00981161,-0.000619202,0.00586091,-0.00468302
443.63,0.515895,0.0990316,5.0,31.0,0.0,-437.921,0.0114698,0.0034215,0.018694,0.125961,0.360559,-0.0218246,-0.0181177,-0.0130882,-0.0102484,0.000490039,0.00448555,-0.00283586
442.45,0.901273,0.0990316,4.0,15.0,0.0,-440.245,0.0121911,0.00316121,0.01878,0.126075,0.365675,-0.0229651,-0.0190487,-0.0137187,-0.0114889,-0.000545013,0.00388611,-0.00294621
441.778,0.950212,0.0990316,4.0,15.0,0.0,-437.127,0.0109446,0.00324179,0.019146,0.127734,0.36333,-0.0252214,-0.0199472,-0.0143706,-0.0120907,-0.000983434,0.00475736,-0.00739498
440.824,0.890368,0.0990316,6.0,95.0,0.0,-434.349,0.0112788,0.00262769,0.0194303,0.12491,0.367827,-0.0211885,-0.0157368,-0.012241,-0.00905244,0.00143324,0.00541265,-0.00131349
443.122,0.926217,0.0990316,4.0,15.0,0.0,-437.719,0.0117134,0.00286378,0.0209585,0.12546,0.363251,-0.0235913,-0.0173557,-0.0126322,-0.00937108,0.000416264,0.00737948,-0.00489483
443.312,0.939993,0.0990316,6.0,95.0,0.0,-435.178,0.010447,0.00371821,0.0181398,0.11573,0.351965,-0.0134628,-0.00755465,-0.00306446,0.00157091,0.00863034,0.0168242,0.00667579
444.516,0.978394,0.0990316,5.0,63.0,0.0,-439.57,0.00880915,0.00275941,0.0201525,0.121746,0.358812,-0.0201478,-0.011956,-0.00818515,-0.00480388,0.00458583,0.00994865,0.000607288
444.915,0.992179,0.0990316,5.0,47.0,0.0,-439.997,0.00949102,0.00284332,0.0215386,0.119808,0.356001,-0.0178298,-0.0114409,-0.00655494,-0.00254453,0.00508643,0.0106577,0.0023745
437.444,0.86133,0.0990316,5.0,31.0,0.0,-434.5,0.0220323,0.00394692,0.01874,0.119069,0.357778,-0.0156534,-0.00948647,-0.00685282,-0.00219551,0.00872765,0.0108772,0.000383738
441.73,0.995063,0.0990316,4.0,31.0,0.0,-435.012,0.0159215,0.00365452,0.0181669,0.118712,0.356718,-0.0167301,-0.0107981,-0.00551497,-0.00388493,0.00566306,0.0128989,0.00520131
443.717,0.978005,0.0990316,5.0,31.0,0.0,-438.251,0.00812291,0.00292651,0.0209272,0.115256,0.35492,-0.0117256,-0.00612356,-0.00338521,0.00101355,0.0113484,0.0148836,0.00458795
446.218,0.983675,0.0990316,3.0,7.0,0.0,-441.497,0.00859372,0.00299671,0.0212868,0.116164,0.354369,-0.0124803,-0.00609492,-0.00400685,-0.000365532,0.0102838,0.0147061,0.00647979
445.832,0.819162,0.0990316,5.0,31.0,0.0,-442.422,0.00901521,0.00302041,0.0183788,0.115789,0.351113,-0.0110229,-0.00728474,-0.00325547,-0.000531314,0.0104507,0.0165458,0.00604681
444.04,0.932312,0.0990316,5.0,31.0,0.0,-441.842,0.00922688,0.00354109,0.0208312,0.114026,0.352835,-0.00876434,-0.0045034,-0.000291752,0.00215767,0.0118209,0.0171795,0.00757316
443.319,0.954185,0.0990316,4.0,31.0,0.0,-437.072,0.00885166,0.00349763,0.0210502,0.113608,0.352987,-0.00836449,-0.00490117,-0.000316118,0.00176937,0.011636,0.0178593,0.00673175
442.541,0.991393,0.0990316,5.0,31.0,0.0,-439.313,0.0112945,0.00354384,0.0164614,0.116432,0.351102,-0.0103894,-0.00694079,-0.00306174,-0.000668737,0.00852708,0.0138343,0.0046672
440.387,0.740306,0.0990316,5.0,31.0,0.0,-435.152,0.00811671,0.00382208,0.020987,0.115878,0.353792,-0.00936243,-0.00600393,-0.00102397,0.000715603,0.0105707,0.0148429,0.0061797
437.048,0.932066,0.0990316,4.0,31.0,0.0,-432.372,0.0107506,0.00336632,0.0175594,0.115926,0.348128,-0.0118517,-0.00697581,-0.000599134,0.00151636,0.00868884,0.0187708,0.00680802
442.122,0.959899,0.0990316,4.0,23.0,0.0,-433.986,0.0103128,0.00339705,0.0180246,0.113759,0.351868,-0.0123701,-0.00679726,-0.00117992,0.00124542,0.0100465,0.0158633,0.00700876
442.824,0.980918,0.0990316,4.0,31.0,0.0,-434.174,0.0103969,0.00333439,0.0203688,0.115664,0.346035,-0.0133592,-0.00734758,-0.00390924,-0.000321064,0.0090062,0.0146412,0.00517986
440.717,0.971648,0.0990316,5.0,55.0,0.0,-434.503,0.0123629,0.00310579,0.0247965,0.119046,0.364788,-0.0159884,-0.00913602,-0.00787638,-0.00373067,0.00686114,0.012383,0.0037787
439.534,0.70086,0.0990316,4.0,15.0,0.0,-434.737,0.011457,0.00305231,0.0252693,0.120862,0.363875,-0.0181223,-0.0129869,-0.00669498,-0.00292534,0.00589234,0.0119962,0.00156334
442.655,0.991412,0.0990316,5.0,31.0,0.0,-435.305,0.0106888,0.00304203,0.0248149,0.120927,0.360368,-0.0192639,-0.0128633,-0.0074971,-0.00575405,0.00569121,0.0114433,-0.00032182
442.232,0.800311,0.0990316,4.0,31.0,0.0,-435.952,0.00909537,0.00293201,0.0212732,0.12228,0.354932,-0.0177079,-0.0127785,-0.00971938,-0.00522071,0.00352801,0.00859497,0.00179255
442.312,1.0,0.0990316,5.0,31.0,0.0,-439.542,0.0159331,0.00311359,0.0186158,0.121422,0.361771,-0.0188682,-0.0120791,-0.00796283,-0.00478775,0.00654565,0.0111315,0.000226851
445.784,0.98749,0.0990316,5.0,31.0,0.0,-440.145,0.0122706,0.00288301,0.0194682,0.120765,0.353221,-0.0185368,-0.0116045,-0.0078396,-0.00427357,0.00603874,0.0107072,0.00156215
439.999,0.858399,0.0990316,4.0,31.0,0.0,-435.024,0.0141475,0.00286319,0.018398,0.118115,0.36007,-0.0135284,-0.00865473,-0.00546277,-0.00260581,0.00801958,0.0141098,0.00138306
443.75,0.992932,0.0990316,3.0,15.0,0.0,-434.358,0.0172701,0.0026985,0.0177769,0.118332,0.357786,-0.0152506,-0.00997177,-0.0056276,-0.00145776,0.00817822,0.012214,0.0036017
444.625,0.738773,0.0990316,5.0,63.0,0.0,-440.115,0.0102659,0.00368382,0.0204048,0.115672,0.350206,-0.0131925,-0.00583588,-0.00295781,-0.00101359,0.00924297,0.0157297,0.0068577
444.291,0.975777,0.0990316,5.0,47.0,0.0,-440.299,0.00955525,0.00322137,0.0176778,0.120156,0.359521,-0.0170924,-0.0100388,-0.00777703,-0.00520571,0.00408596,0.0104311,0.00335659
445.949,0.999992,0.0990316,5.0,31.0,0.0,-443.328,0.0112578,0.0033872,0.0200148,0.120867,0.355805,-0.0173594,-0.0111618,-0.00877858,-0.00523711,0.00428373,0.00997929,0.00179995
440.491,0.813076,0.0990316,3.0,15.0,0.0,-435.724,0.0139637,0.00330617,0.0190172,0.121945,0.358333,-0.0195468,-0.0141657,-0.00904975,-0.00338138,0.00398869,0.00933787,0.00288493
441.157,0.91067,0.0990316,3.0,15.0,0.0,-435.413,0.013136,0.0032759,0.0188578,0.120432,0.359186,-0.0180874,-0.0134291,-0.00961797,-0.00400932,0.00585424,0.00869426,0.00338806
440.376,0.914674,0.0990316,4.0,15.0,0.0,-436.039,0.0124817,0.00331738,0.0190585,0.120906,0.358919,-0.018508,-0.0138881,-0.00945412,-0.00493369,0.00473795,0.00884342,0.00437576
438.991,0.9229,0.0990316,6.0,95.0,0.0,-432.38,0.00902133,0.00339721,0.0212342,0.111298,0.349461,-0.00906831,-0.0046458,-9.5346e-05,0.00443876,0.0140134,0.0181053,0.0136738
438.954,0.83237,0.0990316,6.0,79.0,0.0,-427.491,0.013485,0.00298496,0.0226827,0.108441,0.34321,-0.00486372,-0.0018034,0.00522411,0.00679574,0.0181982,0.0209892,0.0120216
438.544,0.994591,0.0990316,4.0,15.0,0.0,-432.005,0.014045,0.00296117,0.0235817,0.109069,0.344104,-0.00407626,-0.000362946,0.00442997,0.00598936,0.016176,0.024708,0.0128318
438.962,0.997784,0.0990316,5.0,31.0,0.0,-433.768,0.0122839,0.00352929,0.0159812,0.107852,0.344476,-0.00625064,0.00236714,0.00477029,0.00988733,0.0193539,0.02249,0.0147627
440.373,1.0,0.0990316,5.0,31.0,0.0,-435.215,0.00994927,0.00318323,0.0187988,0.106359,0.34244,-0.00519051,0.00278063,0.00592012,0.0106626,0.0204026,0.023465,0.0167682
442.095,0.931247,0.0990316,5.0,63.0,0.0,-433.017,0.0122137,0.00318962,0.0165076,0.110786,0.347414,-0.00960643,-0.0021466,0.00133342,0.00618407,0.0158529,0.0188898,0.0119827
442.471,0.98281,0.0990316,5.0,31.0,0.0,-438.472,0.0131705,0.00309546,0.0240493,0.112319,0.352026,-0.00843942,-0.00425664,0.000458835,0.00255162,0.0123389,0.0197679,0.00867851
441.028,0.94604,0.0990316,4.0,31.0,0.0,-434.131,0.0122639,0.00347483,0.0189349,0.113515,0.354944,-0.010206,-0.00621061,-0.00187285,-0.000133669,0.0141509,0.0178839,0.00885508
442.341,0.957447,0.0990316,4.0,31.0,0.0,-436.29,0.011705,0.00358358,0.0190266,0.113113,0.355214,-0.0107491,-0.00502266,-0.00151218,0.000985331,0.0136452,0.0170238,0.00982888
437.678,0.956343,0.0990316,3.0,7.0,0.0,-433.915,0.0107253,0.00353791,0.0191324,0.112826,0.356591,-0.00893407,-0.00525546,-0.00119545,0.0044409,0.0111291,0.0179662,0.0122149
438.672,0.999436,0.0990316,4.0,31.0,0.0,-430.887,0.0128039,0.00315882,0.0158488,0.114196,0.35364,-0.0118589,-0.0040466,-0.000322255,0.000628686,0.0136286,0.0169713,0.00523084
437.973,0.933852,0.0990316,4.0,15.0,0.0,-432.973,0.0113836,0.00313652,0.0158122,0.114428,0.351515,-0.0105921,-0.00697167,-0.00189938,0.00237009,0.00853033,0.0179296,0.00993576
437.659,0.977915,0.0990316,5.0,63.0,0.0,-430.639,0.0166132,0.00303379,0.0174756,0.114711,0.351634,-0.0127017,-0.00485006,-0.00124263,0.000363751,0.0142709,0.0144025,0.00607136
440.776,0.998483,0.0990316,3.0,15.0,0.0,-433.901,0.0166764,0.00297685,0.0178301,0.114962,0.350089,-0.0129566,-0.00527158,-0.0013793,0.000171523,0.0127468,0.01404,0.00711981
442.474,0.927614,0.0990316,5.0,31.0,0.0,-435.942,0.00681349,0.00348076,0.0214246,0.112843,0.344998,-0.00959492,-0.0049256,-7.68508e-06,0.00359343,0.0116438,0.017313,0.00864829
444.569,0.984586,0.0990316,5.0,31.0,0.0,-436.012,0.00939009,0.00272349,0.0183494,0.112707,0.347759,-0.00906421,-0.00410754,0.00107195,0.00432012,0.0127521,0.0181401,0.0100284
441.88,0.952387,0.0990316,5.0,31.0,0.0,-437.933,0.0171208,0.00337812,0.0201188,0.115646,0.354206,-0.0142152,-0.0072577,-0.00434787,0.00225456,0.0109607,0.0163914,0.00631424
441.289,0.854731,0.0990316,4.0,15.0,0.0,-433.987,0.0187899,0.00310289,0.0203919,0.116817,0.354506,-0.0127692,-0.00582406,-0.00514387,0.000365561,0.00888757,0.014931,0.00534902
442.066,0.999592,0.0990316,5.0,31.0,0.0,-437.226,0.0181747,0.00283769,0.0184244,0.114336,0.348694,-0.0109044,-0.00409171,-0.00324971,0.00235016,0.0113178,0.0170143,0.00762299
444.08,0.94848,0.0990316,4.0,15.0,0.0,-438.942,0.0144041,0.00294007,0.0197835,0.114246,0.352085,-0.0105993,-0.00490999,-0.00241418,0.000967913,0.0136349,0.0167974,0.00840669
445.645,0.775256,0.0990316,4.0,15.0,0.0,-440.901,0.0141939,0.00307192,0.0189527,0.115657,0.349955,-0.0128051,-0.00593813,-0.00331644,0.000338335,0.011367,0.0155319,0.00726547
441.839,0.982064,0.0990316,4.0,15.0,0.0,-440.154,0.0181744,0.00296271,0.0206826,0.114969,0.355324,-0.0127598,-0.00751402,-0.00345412,0.00243043,0.0118171,0.0167149,0.00819425
445.034,0.818498,0.0990316,5.0,31.0,0.0,-436.803,0.00770278,0.00305575,0.0186671,0.11518,0.349804,-0.0131853,-0.0059727,-0.00330737,-0.000367929,0.00920155,0.0163113,0.00646753
443.464,0.966074,0.0990316,5.0,63.0,0.0,-437.244,0.00772972,0.00301373,0.0183875,0.116204,0.352059,-0.013813,-0.007012,-0.00303525,0.00010569,0.00809948,0.0174256,0.00552342
438.042,0.87014,0.0990316,4.0,23.0,0.0,-432.175,0.014013,0.00346982,0.0205651,0.117114,0.352344,-0.015493,-0.00653654,-0.00361856,-0.00287892,0.0104806,0.0123688,0.00802737
443.441,0.961325,0.0990316,3.0,7.0,0.0,-432.667,0.0131149,0.00336695,0.0205035,0.117229,0.351946,-0.014414,-0.00831775,-0.00437876,-0.00089728,0.0102965,0.0162502,0.00382701
443.2,0.995497,0.0990316,3.0,7.0,0.0,-441.404,0.0130871,0.00336768,0.019932,0.116697,0.352454,-0.0145938,-0.00871706,-0.00512007,-0.00141876,0.00989633,0.0158197,0.00319134
443.297,0.943753,0.0990316,4.0,31.0,0.0,-435.344,0.00919676,0.00344096,0.0234913,0.115463,0.350892,-0.0116361,-0.00866892,-0.00364535,-0.00068277,0.010278,0.0161908,0.00627647
444.514,0.902267,0.0990316,5.0,31.0,0.0,-435.933,0.0114847,0.00335039,0.0205245,0.116883,0.352896,-0.0158585,-0.00710644,-0.00398312,-0.000873967,0.00788464,0.0132236,0.00465135
440.878,0.98926,0.0990316,5.0,63.0,0.0,-435.915,0.0173645,0.00298509,0.0168628,0.121849,0.35877,-0.0208951,-0.013028,-0.00772462,-0.00499655,0.00369162,0.00834871,0.00133956
442.55,0.953215,0.0990316,3.0,7.0,0.0,-434.562,0.0168271,0.0030081,0.0174772,0.121912,0.358306,-0.0201527,-0.0109653,-0.0093221,-0.00624129,0.00408622,0.00851356,0.000655044
441.83,0.993914,0.0990316,5.0,31.0,0.0,-437.333,0.00936662,0.00371373,0.016971,0.122471,0.360474,-0.0203364,-0.0109656,-0.0100699,-0.00668872,0.00289096,0.00724504,-6.76092e-05
443.439,0.989241,0.0990316,4.0,31.0,0.0,-436.38,0.0101262,0.00331362,0.0183057,0.122172,0.363953,-0.0179803,-0.0146797,-0.00903184,-0.00753029,0.00253362,0.00899277,0.000168694
443.991,0.960362,0.0990316,4.0,23.0,0.0,-436.45,0.0110982,0.00310344,0.0228366,0.122713,0.360476,-0.020859,-0.0127225,-0.0102565,-0.00572538,0.00439452,0.00857,-0.000886822
443.751,0.847499,0.0990316,4.0,31.0,0.0,-432.712,0.0187918,0.00296522,0.020899,0.121535,0.356565,-0.0185677,-0.0140266,-0.00867129,-0.00685949,0.0039809,0.00983155,0.000425211
445.135,0.945601,0.0990316,5.0,31.0,0.0,-438.808,0.0115087,0.00301028,0.017605,0.121885,0.362279,-0.0185847,-0.0145321,-0.00931632,-0.00684535,0.00371037,0.00898826,-0.000232005
443.511,0.967986,0.0990316,5.0,31.0,0.0,-439.409,0.0114689,0.00337395,0.0208234,0.126356,0.362136,-0.0230233,-0.0178505,-0.0141513,-0.0106553,-0.00201612,0.00431556,-0.00460513
444.452,0.988612,0.0990316,4.0,31.0,0.0,-440.086,0.0121304,0.00341914,0.020696,0.124914,0.36221,-0.022411,-0.016033,-0.011823,-0.0087796,0.00260172,0.00685587,-0.00280686
440.93,0.940737,0.0990316,3.0,15.0,0.0,-437.505,0.0123534,0.00330474,0.0190814,0.124807,0.362831,-0.0219081,-0.0150893,-0.0147404,-0.00808616,0.0027912,0.00595965,-0.00139418
439.403,0.911922,0.0990316,4.0,31.0,0.0,-432.931,0.0130463,0.00309951,0.0194087,0.123981,0.362175,-0.0207241,-0.0138799,-0.0148075,-0.00767637,0.00139619,0.00724269,-0.000522904
444.147,0.764862,0.0990316,3.0,7.0,0.0,-430.641,0.0126988,0.00330425,0.0199834,0.122932,0.358852,-0.0197894,-0.014579,-0.00941654,-0.00879524,0.00255504,0.00686638,-0.00127436
445.769,0.989801,0.0990316,5.0,63.0,0.0,-441.975,0.0081178,0.00301509,0.0182547,0.120738,0.35656,-0.018294,-0.0120452,-0.0091969,-0.00385179,0.00506056,0.0109956,0.000902506
446.492,0.999564,0.0990316,6.0,95.0,0.0,-442.5,0.0120427,0.00316098,0.0204597,0.1139,0.350733,-0.0106522,-0.00597829,-0.00193568,0.00279863,0.0115199,0.0176323,0.00809929
445.075,0.903218,0.0990316,4.0,15.0,0.0,-443.265,0.012311,0.00331817,0.022016,0.113665,0.350227,-0.0115444,-0.0052264,-0.00101601,0.000698955,0.0127333,0.0169139,0.00805007
442.932,0.97089,0.0990316,5.0,63.0,0.0,-439.338,0.0146589,0.00308563,0.0172095,0.110845,0.35043,-0.00870256,-0.00195683,0.00201782,0.00621201,0.0137041,0.0189813,0.0104319
441.293,0.941626,0.0990316,5.0,31.0,0.0,-435.549,0.00780985,0.00255329,0.0214867,0.113941,0.347241,-0.0127101,-0.00490969,-0.00108924,0.00301744,0.011971,0.0171061,0.00676066
440.267,0.926284,0.0990316,3.0,7.0,0.0,-436.417,0.00838691,0.00257467,0.0212567,0.114492,0.346145,-0.0126702,-0.00485186,-0.00104633,0.00173726,0.0122573,0.0188882,0.00676274
440.99,0.903593,0.0990316,5.0,31.0,0.0,-429.883,0.0172935,0.00397335,0.0177081,0.113931,0.351293,-0.0101387,-0.0040695,-0.00120225,0.00310067,0.0132816,0.0169568,0.00805015
437.993,0.986523,0.0990316,4.0,15.0,0.0,-434.947,0.0198839,0.00375269,0.0167103,0.112221,0.353057,-0.00727024,-0.00329197,0.00231243,0.00266089,0.0124237,0.0194225,0.0105508
436.064,0.889189,0.0990316,5.0,31.0,0.0,-431.323,0.0264619,0.00298529,0.0211224,0.112813,0.343928,-0.00797497,-0.00488865,0.00159323,0.00377988,0.0131917,0.0198229,0.0108381
436.44,0.881548,0.0990316,5.0,31.0,0.0,-429.284,0.00558835,0.00402625,0.0189853,0.112826,0.355623,-0.0102875,-0.0025056,0.00193588,0.00237359,0.0128998,0.0178618,0.00808396
433.731,0.850815,0.0990316,4.0,15.0,0.0,-420.749,0.00566179,0.0038843,0.0189172,0.112968,0.353731,-0.00845924,-0.00166535,0.00229736,-0.00067151,0.0122389,0.0162877,0.00961861
436.546,1.0,0.0990316,4.0,31.0,0.0,-429.353,0.00781331,0.00384685,0.0208781,0.114183,0.344354,-0.0111124,-0.00649232,-0.00339707,0.00537059,0.0121123,0.0172392,0.00742026
437.133,0.911647,0.0990316,4.0,15.0,0.0,-430.04,0.00800061,0.00365686,0.0218546,0.113027,0.349023,-0.00857635,-0.00178495,0.00257833,0.000199999,0.0128945,0.0181057,0.0102947
433.43,0.826239,0.0990316,4.0,15.0,0.0,-425.228,0.00829353,0.00375967,0.0241917,0.113632,0.34799,-0.0102483,-0.00496001,-0.00155673,0.00342739,0.0146438,0.019002,0.0129296
443.288,0.944686,0.0990316,5.0,31.0,0.0,-430.87,0.00972642,0.00364863,0.0225021,0.111796,0.350602,-0.00747655,-0.00322622,0.00150021,0.00397221,0.0130409,0.0194459,0.00940199
442.657,0.951553,0.0990316,5.0,31.0,0.0,-437.659,0.00779357,0.00261086,0.0198682,0.113656,0.345534,-0.0100265,-0.00522683,-0.00130221,0.00221213,0.0111094,0.0170868,0.00742677
438.813,0.620503,0.0990316,4.0,31.0,0.0,-430.089,0.00879094,0.00395532,0.0212128,0.112516,0.350055,-0.0100161,-0.00493067,0.00261503,0.00063347,0.0129681,0.0165539,0.0101024
435.796,0.782846,0.0990316,5.0,31.0,0.0,-431.366,0.0133037,0.00320509,0.0160685,0.114336,0.348793,-0.0101292,-0.00485522,0.00227799,0.00100108,0.0129869,0.0167357,0.0100007
440.645,1.0,0.0990316,4.0,31.0,0.0,-432.545,0.0119077,0.00346669,0.0172962,0.112462,0.346824,-0.00853632,-0.00249216,-0.00205509,0.00542964,0.0131308,0.0198498,0.00869394
440.076,0.996746,0.0990316,5.0,31.0,0.0,-436.464,0.00941061,0.0031535,0.0183507,0.109184,0.348371,-0.00601506,-9.46628e-06,0.000812005,0.00818959,0.0159456,0.0228619,0.0114756
442.663,0.998064,0.0990316,5.0,47.0,0.0,-436.328,0.0149507,0.00283551,0.0225246,0.110942,0.346791,-0.00741091,-0.0026786,0.00057328,0.00524612,0.0149206,0.0214819,0.00974537
442.136,0.933906,0.0990316,6.0,95.0,0.0,-436.595,0.0125009,0.00343892,0.0190008,0.120751,0.362361,-0.0166696,-0.0121217,-0.0102913,-0.00528389,0.00530392,0.0118745,0.000386164
442.395,1.0,0.0990316,5.0,31.0,0.0,-439.404,0.00752649,0.00348544,0.0175387,0.121028,0.353858,-0.0174878,-0.0121311,-0.00933558,-0.00470548,0.00479976,0.0117829,-1.21731e-05
442.721,0.879305,0.0990316,5.0,63.0,0.0,-438.922,0.0119778,0.00292632,0.0217332,0.11581,0.348824,-0.0129236,-0.00656613,-0.00311868,0.000598986,0.0114269,0.0181532,0.00613463
441.959,0.702356,0.0990316,5.0,47.0,0.0,-434.654,0.0144825,0.00306377,0.0218598,0.113929,0.34874,-0.00983769,-0.00435718,0.000217641,0.00303,0.0127549,0.0166135,0.00987486
440.647,0.988159,0.0990316,6.0,95.0,0.0,-432.626,0.012679,0.00322018,0.0254012,0.115263,0.346276,-0.0115838,-0.00468403,-0.00188712,0.00114166,0.0107031,0.017547,0.00742141
443.254,0.921376,0.0990316,5.0,63.0,0.0,-433.762,0.011426,0.0032221,0.0207853,0.11866,0.359804,-0.0172092,-0.010484,-0.0049852,-0.00189819,0.00654617,0.010821,0.00213417
442.874,0.992153,0.0990316,4.0,31.0,0.0,-438.902,0.00959908,0.00358792,0.0204057,0.120675,0.358439,-0.0158819,-0.0108935,-0.00886698,-0.00613565,0.00549406,0.0121276,0.0024808
442.438,0.988488,0.0990316,4.0,31.0,0.0,-437.575,0.0099523,0.00360155,0.0218319,0.119054,0.358188,-0.0169757,-0.00954276,-0.0083699,-0.00492862,0.00750474,0.0128524,0.0037685
437.164,0.960877,0.0990316,3.0,15.0,0.0,-430.895,0.00665696,0.00343544,0.0239245,0.119214,0.360077,-0.0168212,-0.0134931,-0.00379251,-0.00316054,0.00710207,0.0117166,0.00174462
439.938,0.97187,0.0990316,4.0,31.0,0.0,-432.856,0.0115737,0.00350046,0.0209832,0.118322,0.356539,-0.0143111,-0.00618152,-0.00803986,-0.0025514,0.00742357,0.0132533,0.00473805
441.431,0.99734,0.0990316,4.0,31.0,0.0,-436.401,0.0131662,0.00333995,0.0170616,0.118402,0.353585,-0.0158691,-0.0117872,-0.00310645,-0.00328126,0.0076977,0.0127343,0.00318476
443.838,0.952656,0.0990316,3.0,7.0,0.0,-437.42,0.0129143,0.00333285,0.016737,0.118817,0.354277,-0.0156643,-0.0105083,-0.00552553,-0.00357673,0.0048173,0.0116099,0.00334003
443.309,0.921639,0.0990316,4.0,15.0,0.0,-440.499,0.0113654,0.00342741,0.0167871,0.1188,0.35533,-0.0160008,-0.01012,-0.0082772,-0.00319729,0.00723506,0.0110291,0.00191855
441.734,0.999497,0.0990316,4.0,15.0,0.0,-439.094,0.0108713,0.00385557,0.0155859,0.118852,0.357196,-0.015033,-0.00984454,-0.00405199,-0.00330568,0.00553381,0.0119696,0.00370725
439.473,0.885219,0.0990316,4.0,15.0,0.0,-435.589,0.0108837,0.00381069,0.0160383,0.118936,0.35709,-0.0158261,-0.00949824,-0.00326358,-0.00437771,0.00632244,0.0130086,0.00491305
438.335,0.990364,0.0990316,4.0,15.0,0.0,-435.468,0.01065,0.00379686,0.015973,0.118886,0.357167,-0.0161603,-0.00952506,-0.00351027,-0.00446963,0.00623279,0.0129904,0.00588086
442.871,0.974149,0.0990316,4.0,15.0,0.0,-431.879,0.00878391,0.00376421,0.017739,0.118223,0.353514,-0.0148082,-0.00819949,-0.00512631,-0.00196412,0.00827735,0.0152136,0.00298461
442.835,0.768891,0.0990316,5.0,51.0,0.0,-437.679,0.00854225,0.00373849,0.0182891,0.11748,0.3536,-0.0136055,-0.00731794,-0.00320724,0.000241156,0.00961374,0.014798,0.00455609
440.701,0.968278,0.0990316,4.0,31.0,0.0,-429.068,0.0169254,0.00365301,0.0169768,0.116041,0.354439,-0.0115072,-0.00609164,-0.00438811,0.000132017,0.0102841,0.0147975,0.00816562
441.386,0.99487,0.0990316,5.0,31.0,0.0,-436.695,0.0115646,0.00390133,0.0198596,0.114214,0.34897,-0.00979984,-0.00538967,-0.00283931,0.00175429,0.0131238,0.0175199,0.00989035
441.956,0.996728,0.0990316,4.0,15.0,0.0,-437.133,0.0124529,0.00383387,0.0210739,0.113701,0.351974,-0.0101605,-0.00401124,0.00122814,0.00263515,0.0113,0.0173178,0.00686064
443.654,0.898176,0.0990316,5.0,31.0,0.0,-435.081,0.00821038,0.00290572,0.0199734,0.110982,0.347791,-0.00745355,-0.00356504,0.000798791,0.00502397,0.0163724,0.0196836,0.0110938
441.951,0.667806,0.0990316,6.0,95.0,0.0,-434.331,0.0138994,0.00334669,0.0181663,0.120084,0.354845,-0.0158268,-0.00968976,-0.00448497,-0.00415319,0.0054497,0.0117668,0.00151288
441.784,0.981817,0.0990316,5.0,63.0,0.0,-434.3,0.0163764,0.00353035,0.0188511,0.120765,0.355835,-0.0171603,-0.0130987,-0.0073815,-0.00516008,0.00345333,0.0125576,0.00138691
444.849,0.991051,0.0990316,5.0,31.0,0.0,-439.783,0.0106914,0.00320388,0.0211221,0.117756,0.356028,-0.0142209,-0.0105525,-0.00489351,-0.0027434,0.00686916,0.0148224,0.00475741
443.764,0.893024,0.0990316,5.0,63.0,0.0,-439.565,0.0119138,0.00320446,0.0200911,0.117806,0.354589,-0.0160908,-0.00837315,-0.00631959,-0.00175166,0.0102961,0.0147095,0.00440238
442.671,0.939062,0.0990316,4.0,15.0,0.0,-437.216,0.0132905,0.0030463,0.0211966,0.116746,0.354723,-0.013096,-0.00892527,-0.00266547,-0.00133853,0.00718436,0.0130043,0.00496917
440.008,0.976963,0.0990316,3.0,7.0,0.0,-437.08,0.0129534,0.00295064,0.0193263,0.116767,0.354819,-0.0150814,-0.00747946,-0.00739498,-0.00145891,0.0108059,0.0153486,0.00508013
