x            y_obs        weight       y_calc       y_bkg        
7.045        463.774      0.00216      0.0          0.0          
7.055        304.755      0.00328      0.0          0.0          
7.064        212.254      0.00471      0.0          0.0          
7.073        157.973      0.00633      0.0          0.0          
7.082        130.823      0.00764      0.0          0.0          
7.091        117.427      0.00852      0.0          0.0          
7.1          107.098      0.00934      0.0          0.0          
7.11         99.988       0.01         0.0          0.0          
7.119        96.398       0.01037      0.0          0.0          
7.128        93.352       0.01071      0.0          0.0          
7.137        92.562       0.0108       0.0          0.0          
7.146        89.279       0.0112       0.0          0.0          
7.155        87.599       0.01142      0.0          0.0          
7.165        86.002       0.01163      0.0          0.0          
7.174        86.118       0.01161      0.0          0.0          
7.183        84.962       0.01177      0.0          0.0          
7.192        83.228       0.01202      0.0          0.0          
7.201        82.233       0.01216      0.0          0.0          
7.21         81.879       0.01221      0.0          0.0          
7.219        81.151       0.01232      0.0          0.0          
7.229        81.942       0.0122       0.0          0.0          
7.238        80.052       0.01249      0.0          0.0          
7.247        79.704       0.01255      0.0          0.0          
7.256        82.027       0.01219      0.0          0.0          
7.265        82.799       0.01208      0.0          0.0          
7.274        81.022       0.01234      0.0          0.0          
7.284        80.294       0.01245      0.0          0.0          
7.293        82.115       0.01218      0.0          0.0          
7.302        79.308       0.01261      0.0          0.0          
7.311        78.12        0.0128       0.0          0.0          
7.32         80.952       0.01235      0.0          0.0          
7.329        79.843       0.01252      0.0          0.0          
7.339        78.77        0.0127       0.0          0.0          
7.348        82.226       0.01216      0.0          0.0          
7.357        80.364       0.01244      0.0          0.0          
7.366        78.969       0.01266      0.0          0.0          
7.375        81.024       0.01234      0.0          0.0          
7.384        82.323       0.01215      0.0          0.0          
7.394        81.212       0.01231      0.0          0.0          
7.403        84.06        0.0119       0.0          0.0          
7.412        83.65        0.01195      0.0          0.0          
7.421        85.949       0.01163      0.0          0.0          
7.43         86.126       0.01161      0.0          0.0          
7.439        87.144       0.01148      0.0          0.0          
7.448        87.467       0.01143      0.0          0.0          
7.458        91.942       0.01088      0.0          0.0          
7.467        93.985       0.01064      0.0          0.0          
7.476        96.544       0.01036      0.0          0.0          
7.485        100.276      0.00997      0.0          0.0          
7.494        106.461      0.00939      0.0          0.0          
7.503        121.66       0.00822      0.0          0.0          
7.513        145.038      0.00689      0.0          0.0          
7.522        188.847      0.0053       0.0          0.0          
7.531        272.335      0.00367      0.0          0.0          
7.54         417.577      0.00239      0.0          0.0          
7.549        755.405      0.00132      0.0          0.0          
7.558        1307.688     0.00076      0.0          0.0          
7.568        1828.256     0.00055      0.0          0.0          
7.577        1879.598     0.00053      0.0          0.0          
7.586        1473.922     0.00068      0.0          0.0          
7.595        1039.08      0.00096      0.0          0.0          
7.604        665.444      0.0015       0.0          0.0          
7.613        388.92       0.00257      0.0          0.0          
7.623        249.647      0.00401      0.0          0.0          
7.632        172.658      0.00579      0.0          0.0          
7.641        137.476      0.00727      0.0          0.0          
7.65         121.157      0.00825      0.0          0.0          
7.659        109.683      0.00912      0.0          0.0          
7.668        100.985      0.0099       0.0          0.0          
7.677        94.685       0.01056      0.0          0.0          
7.687        92.062       0.01086      0.0          0.0          
7.696        87.038       0.01149      0.0          0.0          
